Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
2462,5042176,10.811157,0.3759,0.5789,0.5128,1185.54,11.0
2463,5044224,10.412084,0.9586,0.4953,0.5546,1014.33,0.0
2464,5046272,10.773184,0.3922,0.5122,0.5005,1048.95,16.5
2465,5048320,10.902975,0.1774,0.4610,0.5678,944.19,0.0
2466,5050368,10.778312,0.3710,0.3323,0.4660,680.61,16.0
2467,5052416,11.009011,0.8529,0.4361,0.5515,893.22,0.0
2468,5054464,10.994440,0.6605,0.5148,0.5308,1054.36,8.25
2469,5056512,10.590443,0.4035,0.3521,0.5492,721.19,8.0
2470,5058560,10.777332,0.2465,0.6080,0.5016,1245.25,10.0
2471,5060608,10.832866,0.4499,0.3817,0.5127,781.76,6.0
2472,5062656,11.112655,1.1472,0.5617,0.5355,1150.40,0.0
2473,5064704,10.871004,0.7879,0.3178,0.5085,650.78,0.0
2474,5066752,10.567350,0.4031,0.2254,0.3996,461.59,11.0
2475,5068800,10.710097,0.4664,0.2549,0.4453,522.10,3.25
2476,5070848,10.864117,0.0417,0.2554,0.4409,523.12,7.5
2477,5072896,10.871057,0.7868,0.4425,0.5524,906.28,6.75
2478,5074944,10.767030,0.1981,0.3027,0.4759,619.95,9.75
2479,5076992,10.536132,0.7106,0.4109,0.4999,841.59,5.5
2480,5079040,10.802995,0.3792,0.2945,0.5140,603.10,0.0
2481,5081088,10.828078,0.1320,0.4617,0.5106,945.65,5.5
2482,5083136,10.950271,0.2004,0.3168,0.4643,648.72,10.75
2483,5085184,10.645807,0.3064,0.3951,0.5072,809.07,5.25
2484,5087232,10.810231,0.8050,0.5280,0.5460,1081.32,5.25
2485,5089280,10.847889,0.5255,0.4998,0.5127,1023.54,5.5
2486,5091328,11.046131,1.1483,0.5144,0.5380,1053.47,5.5
2487,5093376,10.683033,0.3045,0.2162,0.3848,442.76,11.0
2488,5095424,10.803750,0.5351,0.4283,0.5614,877.20,0.0
2489,5097472,10.836738,0.1890,0.5165,0.5035,1057.72,10.75
2490,5099520,10.860350,0.8303,0.4498,0.5411,921.10,5.25
2491,5101568,10.991026,0.4753,0.5151,0.5479,1054.86,5.25
2492,5103616,10.895452,1.2297,0.5145,0.6109,1053.60,5.5
2493,5105664,10.712860,0.3814,0.6254,0.5305,1280.76,0.0
2494,5107712,10.914577,0.4113,0.3967,0.5224,812.40,0.0
2495,5109760,10.778592,0.0700,0.3724,0.5169,762.62,0.5
2496,5111808,10.939262,0.1763,0.3960,0.5358,810.97,5.0
2497,5113856,10.820960,0.0961,0.4006,0.4901,820.46,11.0
2498,5115904,10.960811,0.9382,0.4143,0.5586,848.42,0.0
2499,5117952,10.641843,0.3010,0.5319,0.4739,1089.30,21.75
2500,5120000,10.873788,0.5481,0.3178,0.4956,650.95,0.0
2501,5122048,10.789595,0.7269,0.5675,0.6192,1162.28,0.0
2502,5124096,10.513871,0.8637,0.4780,0.5256,978.85,10.5
2503,5126144,10.836799,0.3156,0.4681,0.5188,958.64,5.25
2504,5128192,10.869481,0.4060,0.4051,0.5355,829.64,10.75
2505,5130240,10.963547,0.6704,0.6686,0.4714,1369.36,5.5
2506,5132288,10.772470,0.1970,0.4702,0.4979,962.99,16.0
2507,5134336,10.753736,0.4255,0.3960,0.5200,811.10,5.5
2508,5136384,10.341505,0.6819,0.4486,0.5333,918.72,10.5
2509,5138432,10.804832,0.3112,0.4019,0.5138,823.19,10.5
2510,5140480,11.090981,-0.2374,0.1979,0.3856,405.26,5.25
2511,5142528,10.613986,0.0560,0.1308,0.3599,267.95,0.0
2512,5144576,10.530685,0.0543,0.0486,0.2366,99.62,0.0
2513,5146624,10.493650,-0.0191,0.0102,0.1535,20.92,0.0
2514,5148672,10.850498,0.0663,0.3101,0.4841,635.01,5.5
2515,5150720,10.538110,0.2604,0.4362,0.5275,893.32,5.5
2516,5152768,10.374873,0.2155,0.3064,0.4568,627.46,11.0
2517,5154816,10.266297,0.5014,0.4569,0.5605,935.67,5.25
2518,5156864,10.730955,0.2796,0.5546,0.4895,1135.91,16.0
2519,5158912,9.658308,-0.0021,0.5666,0.5115,1160.38,5.5
2520,5160960,10.351700,0.4310,0.4108,0.4791,841.30,16.25
2521,5163008,10.688131,0.7174,0.4141,0.5099,848.15,5.25
2522,5165056,10.843993,0.7260,0.4253,0.5443,870.97,0.0
2523,5167104,10.884038,0.0060,0.2840,0.4506,581.65,0.0
2524,5169152,10.825148,-0.0307,0.0546,0.1944,111.85,5.25
2525,5171200,10.574745,-0.1747,0.1643,0.3991,336.52,0.0
2526,5173248,10.916502,0.4039,0.2819,0.5134,577.30,0.0
2527,5175296,10.878455,0.2058,0.5132,0.5346,1051.10,5.5
2528,5177344,10.885684,0.5434,0.5063,0.5252,1036.90,5.5
2529,5179392,10.924490,0.7827,0.4140,0.5734,847.79,5.25
2530,5181440,10.675086,0.2054,0.6243,0.4911,1278.51,14.75
2531,5183488,10.217735,0.3933,0.4165,0.5335,852.95,1.5
2532,5185536,10.554717,-0.1256,0.4738,0.4577,970.36,22.0
2533,5187584,10.680279,0.5827,0.4032,0.5429,825.68,0.0
2534,5189632,10.661187,0.6197,0.5334,0.4985,1092.40,10.75
2535,5191680,10.843176,0.4462,0.3823,0.4784,782.99,11.0
2536,5193728,10.747418,0.6176,0.5755,0.5313,1178.54,5.5
2537,5195776,10.296574,0.2216,0.3782,0.4759,774.55,16.25
2538,5197824,10.670880,0.1652,0.4004,0.4945,820.01,5.25
2539,5199872,10.447159,0.0719,0.2927,0.4551,599.36,10.75
2540,5201920,10.097189,0.5315,0.4138,0.5022,847.51,5.5
2541,5203968,10.323229,0.5070,0.2615,0.4534,535.58,11.0
2542,5206016,10.045597,0.6781,0.4959,0.5256,1015.54,5.5
2543,5208064,9.639830,0.1012,0.4626,0.5187,947.44,11.0
2544,5210112,10.460120,0.2987,0.4088,0.4837,837.26,10.75
2545,5212160,10.758943,0.7011,0.3989,0.5341,816.93,0.0
2546,5214208,10.997646,0.8451,0.4409,0.5799,902.95,0.0
2547,5216256,10.740775,0.2308,0.2859,0.4642,585.46,5.5
2548,5218304,10.979902,0.1321,0.1959,0.4252,401.15,5.25
2549,5220352,11.002770,0.1839,0.4178,0.5068,855.59,5.25
2550,5222400,10.868753,0.6306,0.4477,0.5113,916.91,5.5
2551,5224448,10.685438,0.5915,0.4807,0.5757,984.47,5.5
2552,5226496,10.888386,0.2584,0.4919,0.4943,1007.34,10.75
2553,5228544,10.918761,0.3902,0.4663,0.5606,955.07,0.0
2554,5230592,10.600488,0.4883,0.4384,0.5250,897.94,5.25
2555,5232640,10.802451,0.4192,0.4558,0.5273,933.50,0.0
2556,5234688,10.689510,0.6442,0.3838,0.5313,786.11,11.0
2557,5236736,10.752313,0.7250,0.6875,0.5232,1408.00,5.5
2558,5238784,10.787620,0.2947,0.3628,0.4390,743.10,16.0
2559,5240832,10.828058,0.4559,0.3247,0.4660,664.95,3.5
2560,5242880,10.741100,-0.0641,0.1277,0.2989,261.45,7.5
2561,5244928,10.875653,-0.0942,0.1531,0.3657,313.62,5.5
2562,5246976,10.916963,-0.0522,0.0445,0.1856,91.05,0.0
2563,5249024,10.748522,0.0936,0.1135,0.3559,232.47,0.0
2564,5251072,10.732877,-0.0598,0.2957,0.4670,605.51,10.0
2565,5253120,10.562927,0.0566,0.2728,0.4550,558.60,0.5
2566,5255168,10.901338,0.1444,0.2142,0.4192,438.74,10.75
2567,5257216,10.876769,0.2030,0.3606,0.5203,738.55,0.0
2568,5259264,10.788028,0.5809,0.3189,0.4936,653.08,0.0
2569,5261312,10.993329,-0.0759,0.1627,0.3947,333.20,0.0
2570,5263360,10.789946,0.4985,0.1114,0.3233,228.16,5.5
2571,5265408,10.828404,0.6915,0.2755,0.4892,564.25,0.0
2572,5267456,10.915279,0.2037,0.4157,0.5346,851.28,6.25
2573,5269504,10.823127,0.1936,0.4338,0.4755,888.39,10.25
2574,5271552,10.717589,0.4857,0.1079,0.3139,220.92,0.0
2575,5273600,9.959300,0.1519,0.1499,0.3862,306.90,0.0
2576,5275648,10.829977,0.0393,0.2268,0.3694,464.59,16.25
2577,5277696,10.839047,0.1840,0.2810,0.5011,575.40,0.0
2578,5279744,10.991902,0.6592,0.5350,0.5268,1095.75,5.5
2579,5281792,10.768961,0.3832,0.3595,0.5075,736.28,5.5
2580,5283840,10.801429,0.7950,0.3977,0.5382,814.45,5.5
2581,5285888,10.842204,0.2315,0.4855,0.5261,994.32,5.5
2582,5287936,10.361264,0.4772,0.2620,0.4645,536.55,5.5
2583,5289984,10.209838,-0.0344,0.2165,0.4051,443.46,5.5
2584,5292032,10.188339,0.2709,0.1992,0.4160,407.98,0.0
2585,5294080,10.276769,0.2498,0.1592,0.3752,326.08,0.0
2586,5296128,10.149039,-0.0266,0.0735,0.2368,150.49,5.5
2587,5298176,10.274323,0.7077,0.1845,0.4188,377.88,3.5
2588,5300224,10.194845,0.0570,0.2122,0.4178,434.58,2.0
2589,5302272,10.793191,0.4926,0.3158,0.5069,646.67,0.0
2590,5304320,10.712415,0.1068,0.3225,0.5082,660.47,0.0
2591,5306368,10.715169,0.1597,0.1881,0.3891,385.25,10.75
2592,5308416,11.094832,0.5037,0.1729,0.3868,354.05,0.0
2593,5310464,11.100670,-0.0149,0.2759,0.4767,564.95,0.0
2594,5312512,10.585130,-0.0449,0.1078,0.2910,220.80,5.5
2595,5314560,9.590165,0.0567,0.1499,0.3669,307.07,0.0
2596,5316608,10.368724,0.2366,0.1371,0.3664,280.76,11.0
2597,5318656,10.702923,0.5895,0.5910,0.5695,1210.45,5.5
2598,5320704,10.916476,0.3290,0.4739,0.4927,970.55,10.75
2599,5322752,10.900417,0.0601,0.3421,0.4394,700.54,10.75
2600,5324800,10.166224,0.4921,0.3276,0.4833,670.99,10.75
2601,5326848,9.990298,0.2859,0.3821,0.5184,782.55,0.0
2602,5328896,10.549520,0.2065,0.2888,0.4104,591.40,16.5
2603,5330944,10.382334,0.1568,0.4915,0.5575,1006.58,0.0
2604,5332992,10.678418,0.6738,0.5207,0.4972,1066.40,11.0
2605,5335040,11.081633,0.2525,0.4862,0.5213,995.74,10.75
2606,5337088,10.874462,0.0596,0.5496,0.5141,1125.59,5.5
2607,5339136,11.071118,0.3254,0.3067,0.4715,628.20,10.75
2608,5341184,10.912994,0.5604,0.4599,0.5259,941.90,5.5
2609,5343232,10.780313,-0.0323,0.3957,0.4705,810.30,11.0
2610,5345280,10.311575,0.3213,0.3607,0.5003,738.65,5.25
2611,5347328,10.780308,0.1259,0.2904,0.4471,594.75,8.5
2612,5349376,10.766495,0.2714,0.2693,0.4668,551.56,7.75
2613,5351424,10.616154,0.3192,0.3424,0.4952,701.34,5.25
2614,5353472,10.853336,0.2781,0.3712,0.5011,760.21,5.25
2615,5355520,11.030430,0.2877,0.3909,0.5022,800.46,10.75
2616,5357568,10.800980,1.0308,0.5758,0.5895,1179.30,0.0
2617,5359616,10.804327,0.2902,0.5601,0.5374,1147.06,11.0
2618,5361664,10.819662,0.2640,0.5423,0.5326,1110.69,5.5
2619,5363712,10.738379,0.3780,0.4007,0.4746,820.70,11.0
2620,5365760,10.393357,0.3546,0.3864,0.5116,791.41,11.0
2621,5367808,10.832552,0.3243,0.6692,0.5221,1370.60,5.5
2622,5369856,11.067092,0.5896,0.2618,0.4032,536.09,16.25
2623,5371904,11.088622,0.5991,0.6484,0.5276,1327.89,5.5
2624,5373952,10.578856,0.2636,0.2974,0.4388,609.09,10.75
2625,5376000,11.069585,0.3315,0.3772,0.4669,772.47,10.75
2626,5378048,11.013726,0.7177,0.5550,0.5923,1136.57,0.0
2627,5380096,10.804262,0.4206,0.3953,0.4868,809.50,15.75
2628,5382144,10.466926,0.1939,0.5626,0.5213,1152.15,5.25
2629,5384192,10.839049,0.4799,0.3351,0.5047,686.34,10.75
2630,5386240,10.641765,0.4481,0.5234,0.4685,1071.97,10.75
2631,5388288,10.699840,0.3170,0.4291,0.5297,878.86,10.75
2632,5390336,11.064295,0.5046,0.5682,0.5526,1163.57,5.5
2633,5392384,10.892442,0.5980,0.4727,0.5144,968.14,10.75
2634,5394432,10.994047,0.4405,0.5471,0.5063,1120.52,11.0
2635,5396480,10.920758,0.3171,0.5715,0.5511,1170.50,0.0
2636,5398528,10.777436,0.5628,0.4528,0.5104,927.43,10.75
2637,5400576,10.853091,0.3810,0.3682,0.4683,754.12,10.75
2638,5402624,10.770401,0.9368,0.5996,0.5793,1228.00,0.0
2639,5404672,10.625084,0.3762,0.4316,0.4903,883.85,16.0
2640,5406720,10.731873,0.5621,0.5396,0.5431,1105.06,5.5
2641,5408768,10.957890,0.4765,0.4516,0.5181,924.84,5.25
2642,5410816,10.792126,0.6692,0.4931,0.5243,1009.93,0.0
2643,5412864,10.687651,0.5438,0.2601,0.4290,532.74,10.75
2644,5414912,10.770727,0.2706,0.3420,0.4741,700.46,5.5
2645,5416960,10.929574,0.4952,0.3408,0.5114,698.03,10.5
2646,5419008,10.963639,0.4158,0.5525,0.5597,1131.57,0.5
2647,5421056,10.856955,0.1750,0.4329,0.4583,886.53,16.0
2648,5423104,11.140559,0.2933,0.4876,0.5068,998.70,5.25
2649,5425152,10.497074,0.6997,0.3978,0.5193,814.67,10.75
2650,5427200,10.778791,-0.0956,0.5951,0.4994,1218.76,15.75
2651,5429248,10.824911,0.3254,0.5521,0.5140,1130.79,0.5
2652,5431296,10.855450,0.2114,0.3884,0.4693,795.42,16.5
2653,5433344,10.440343,0.0568,0.5408,0.4821,1107.61,21.5
2654,5435392,10.395607,0.5001,0.4238,0.5632,868.00,0.0
2655,5437440,10.557217,0.3841,0.5688,0.4615,1164.93,16.25
2656,5439488,10.832719,0.1694,0.4183,0.5064,856.61,5.5
2657,5441536,11.135865,0.7264,0.5491,0.5374,1124.54,5.25
2658,5443584,10.683194,0.2423,0.4667,0.4942,955.71,16.25
2659,5445632,10.737563,0.3023,0.5773,0.5513,1182.34,0.0
2660,5447680,10.624351,0.1130,0.5211,0.5106,1067.31,13.25
2661,5449728,10.765095,0.7353,0.5879,0.5330,1204.09,3.0
2662,5451776,10.432081,0.1337,0.2677,0.4153,548.19,21.75
2663,5453824,10.827080,0.2306,0.6439,0.4945,1318.66,14.25
2664,5455872,10.439231,0.1587,0.2996,0.4431,613.61,7.5
2665,5457920,10.397255,0.5755,0.4187,0.5183,857.46,5.5
2666,5459968,10.482526,0.2107,0.3140,0.4989,643.05,5.25
2667,5462016,10.793407,-0.0630,0.3792,0.4689,776.60,16.25
2668,5464064,10.504345,0.1504,0.4371,0.5345,895.25,0.0
2669,5466112,10.558525,0.4472,0.3335,0.4651,682.92,16.25
2670,5468160,10.338294,0.6768,0.4908,0.5300,1005.12,0.0
2671,5470208,9.716318,-0.0240,0.2744,0.4247,561.96,16.0
2672,5472256,9.788827,0.4272,0.3730,0.4928,763.82,5.25
2673,5474304,10.831320,0.1560,0.2658,0.4579,544.44,5.5
2674,5476352,10.831014,0.6206,0.4056,0.5474,830.60,0.0
2675,5478400,10.635004,0.0274,0.4703,0.4651,963.28,21.75
2676,5480448,10.971631,0.4589,0.3630,0.5181,743.49,0.0
2677,5482496,10.769984,0.0302,0.3481,0.4711,712.92,10.5
2678,5484544,10.994545,0.1148,0.3725,0.5220,762.79,5.5
2679,5486592,10.845628,0.6184,0.3070,0.4408,628.64,5.5
2680,5488640,10.646012,-0.0280,0.3877,0.4980,794.03,16.0
2681,5490688,10.731754,0.3815,0.5163,0.5173,1057.39,7.5
2682,5492736,10.916563,0.5415,0.2924,0.4308,598.78,14.0
2683,5494784,10.865763,0.8869,0.4594,0.5465,940.77,0.0
2684,5496832,10.487985,0.5616,0.3791,0.5259,776.45,5.5
2685,5498880,10.921886,0.3792,0.3430,0.4894,702.45,5.5
2686,5500928,10.931260,0.1329,0.3939,0.5218,806.69,5.5
2687,5502976,10.709381,0.1243,0.3710,0.4791,759.88,10.75
2688,5505024,10.906841,0.5481,0.4833,0.5029,989.76,5.5
2689,5507072,11.145079,0.2142,0.2956,0.4623,605.30,16.25
2690,5509120,10.743675,0.4261,0.6169,0.5057,1263.35,10.75
2691,5511168,10.589491,0.5782,0.2957,0.4731,605.50,11.0
2692,5513216,11.227654,0.8548,0.4986,0.5090,1021.21,5.5
2693,5515264,10.801519,0.1607,0.4389,0.5116,898.86,13.0
2694,5517312,10.948180,0.0882,0.3936,0.4792,806.06,8.5
2695,5519360,10.867598,0.3956,0.3494,0.4977,715.54,5.5
2696,5521408,10.677141,0.2959,0.3189,0.5285,653.20,5.25
2697,5523456,10.244897,0.1006,0.4785,0.5252,979.96,10.5
2698,5525504,10.779817,-0.0093,0.3979,0.5042,814.95,0.0
2699,5527552,10.425878,0.7469,0.4020,0.5100,823.36,11.0
2700,5529600,10.732913,1.0442,0.5667,0.5445,1160.62,5.5
2701,5531648,10.640256,0.7913,0.3894,0.5143,797.40,5.5
2702,5533696,10.906928,0.4403,0.4267,0.5318,873.93,5.5
2703,5535744,11.008985,0.6105,0.5918,0.5078,1211.98,5.5
2704,5537792,10.927888,0.4027,0.3602,0.4757,737.64,11.0
2705,5539840,10.686456,0.4847,0.5715,0.5242,1170.46,11.0
2706,5541888,10.650114,0.7890,0.4369,0.5487,894.75,5.5
2707,5543936,10.977517,0.5896,0.4606,0.4807,943.35,10.75
2708,5545984,10.823736,0.2938,0.6203,0.5216,1270.38,0.0
2709,5548032,10.841133,1.1183,0.3744,0.4921,766.84,11.0
2710,5550080,10.774546,0.3252,0.4475,0.5349,916.58,5.5
2711,5552128,10.622453,0.3925,0.3517,0.5107,720.35,0.0
2712,5554176,10.769601,0.4118,0.2843,0.4795,582.22,5.5
2713,5556224,10.691169,0.0081,0.3330,0.4678,682.04,10.75
2714,5558272,10.856646,0.6093,0.4264,0.5556,873.32,0.0
2715,5560320,10.521452,0.7500,0.4291,0.5781,878.82,0.0
2716,5562368,10.773193,0.8278,0.6222,0.4895,1274.29,5.25
2717,5564416,11.042309,0.1560,0.4462,0.5229,913.72,10.75
2718,5566464,10.990939,0.4471,0.4705,0.5279,963.51,5.25
2719,5568512,10.739238,0.1227,0.3901,0.4989,799.02,11.0
2720,5570560,10.807600,0.4584,0.4309,0.5245,882.40,5.25
2721,5572608,10.723131,0.0636,0.3752,0.4743,768.50,10.5
2722,5574656,10.822557,0.8735,0.5616,0.5468,1150.19,5.5
2723,5576704,10.287697,0.5187,0.4459,0.5012,913.27,14.75
2724,5578752,9.482821,0.1528,0.5288,0.5562,1082.99,1.25
2725,5580800,9.438276,0.6494,0.3563,0.4565,729.75,11.0
2726,5582848,10.228601,0.3521,0.2901,0.4800,594.12,0.0
2727,5584896,10.580275,0.3209,0.3225,0.4701,660.56,10.75
2728,5586944,10.390611,0.0359,0.2404,0.4549,492.36,5.25
2729,5588992,10.529962,0.3707,0.4156,0.5030,851.15,11.0
2730,5591040,11.003164,0.5255,0.4301,0.5114,880.90,8.25
2731,5593088,10.969379,-0.0219,0.3276,0.4434,671.00,13.5
2732,5595136,10.717059,0.3983,0.4069,0.5039,833.24,5.5
2733,5597184,10.754791,0.2815,0.3732,0.4814,764.39,5.5
2734,5599232,10.764576,0.3321,0.2931,0.4693,600.33,11.0
2735,5601280,10.680820,0.5339,0.4764,0.5268,975.67,0.0
2736,5603328,10.601878,0.2174,0.2550,0.4358,522.29,16.0
2737,5605376,10.814738,0.7091,0.5595,0.5902,1145.90,0.0
2738,5607424,10.150722,0.1183,0.4447,0.4867,910.83,16.25
2739,5609472,10.941253,0.2014,0.5410,0.4955,1107.94,10.75
2740,5611520,10.474376,0.5413,0.3869,0.4685,792.40,16.25
2741,5613568,10.892777,0.4505,0.5392,0.5891,1104.29,0.0
2742,5615616,10.970542,0.9136,0.6516,0.5791,1334.50,0.0
2743,5617664,10.752893,0.5549,0.6028,0.5230,1234.49,11.0
2744,5619712,10.877223,0.0462,0.4704,0.4905,963.42,10.5
2745,5621760,10.723561,0.3475,0.3325,0.5041,680.96,5.5
2746,5623808,10.360838,0.4327,0.3502,0.5159,717.12,5.25
2747,5625856,10.446632,0.1140,0.3976,0.5031,814.24,11.0
2748,5627904,11.084089,0.2460,0.3887,0.5372,796.00,5.5
2749,5629952,10.562123,0.3000,0.4936,0.5260,1010.91,9.25
2750,5632000,10.789137,0.5215,0.3406,0.5111,697.45,7.0
2751,5634048,10.972117,0.5026,0.6522,0.4807,1335.69,5.5
2752,5636096,10.880955,0.2310,0.4142,0.4993,848.29,11.0
2753,5638144,10.823498,0.8047,0.3363,0.5111,688.70,10.5
2754,5640192,11.121896,0.4417,0.5892,0.5437,1206.71,10.75
2755,5642240,11.086215,-0.0575,0.3831,0.4797,784.55,10.5
2756,5644288,10.681557,0.1593,0.4200,0.5112,860.23,5.5
2757,5646336,10.617072,0.3200,0.2986,0.4384,611.50,5.25
2758,5648384,10.791292,0.0725,0.2245,0.4076,459.81,11.0
2759,5650432,10.719245,-0.0615,0.0453,0.1907,92.80,0.0
2760,5652480,10.796828,0.0597,0.0357,0.2133,73.05,0.0
2761,5654528,10.785441,-0.0248,0.0000,0.0000,0.00,0.0
2762,5656576,10.736934,-0.0817,0.2409,0.4230,493.35,2.25
2763,5658624,10.902718,0.4407,0.1937,0.4546,396.78,8.25
2764,5660672,10.857485,0.3600,0.5037,0.4637,1031.54,16.25
2765,5662720,10.762711,0.1831,0.2790,0.4439,571.41,5.25
2766,5664768,10.876570,0.0535,0.4154,0.5181,850.74,5.5
2767,5666816,10.549184,0.5369,0.2857,0.4462,585.12,11.0
2768,5668864,10.971054,0.0033,0.2331,0.4096,477.31,5.5
2769,5670912,10.619581,0.1893,0.2971,0.5178,608.40,0.0
2770,5672960,10.705471,0.1909,0.3468,0.4582,710.19,16.5
2771,5675008,10.879513,0.3612,0.2500,0.4293,511.90,0.0
2772,5677056,10.524263,0.7602,0.3292,0.5359,674.10,0.0
2773,5679104,9.913461,0.5395,0.4518,0.5404,925.24,10.75
2774,5681152,10.702627,0.6316,0.3228,0.5287,661.00,10.75
2775,5683200,10.884048,1.4137,0.4054,0.5304,830.17,0.0
2776,5685248,10.894921,0.5514,0.4281,0.5687,876.77,0.0
2777,5687296,10.951565,0.3368,0.5411,0.5080,1108.28,0.0
2778,5689344,10.707616,-0.0650,0.2246,0.4083,459.96,21.5
2779,5691392,10.832035,0.7001,0.5885,0.5437,1205.24,5.5
2780,5693440,10.988004,0.4478,0.4173,0.5081,854.70,10.75
2781,5695488,10.756439,0.6614,0.5726,0.5754,1172.70,0.0
2782,5697536,10.737923,0.2593,0.3961,0.4687,811.12,16.25
2783,5699584,10.404451,0.1216,0.5498,0.5298,1126.00,5.5
2784,5701632,10.867620,0.2487,0.3190,0.4092,653.35,16.0
2785,5703680,10.833274,0.1011,0.1707,0.3722,349.58,0.0
2786,5705728,10.559156,-0.0582,0.0788,0.2444,161.46,5.5
2787,5707776,10.843091,0.0154,0.0322,0.1657,66.03,0.0
2788,5709824,10.779443,-0.0192,0.0271,0.1984,55.40,0.0
2789,5711872,10.569021,0.1407,0.2384,0.4418,488.20,1.75
2790,5713920,10.777866,0.2925,0.3635,0.4795,744.35,9.0
2791,5715968,10.732779,0.1769,0.2857,0.4863,585.12,5.25
2792,5718016,10.490724,0.8946,0.5555,0.5354,1137.69,5.25
2793,5720064,10.766362,-0.1019,0.3703,0.4535,758.47,16.25
2794,5722112,10.893281,-0.0009,0.0942,0.2635,192.99,0.0
2795,5724160,10.801220,0.4701,0.2628,0.5007,538.30,0.0
2796,5726208,10.715766,0.2505,0.3190,0.4524,653.25,5.5
2797,5728256,10.904299,-0.0706,0.1425,0.3693,291.76,5.5
2798,5730304,10.904944,0.1716,0.3104,0.4694,635.62,5.25
2799,5732352,10.432076,0.5560,0.2454,0.4847,502.59,0.0
2800,5734400,10.643914,0.0746,0.2568,0.4251,525.94,5.5
2801,5736448,10.863723,0.1626,0.2254,0.4258,461.61,5.5
2802,5738496,10.574638,0.0601,0.3186,0.5102,652.45,0.0
2803,5740544,10.721948,0.0831,0.1622,0.3380,332.17,10.5
2804,5742592,11.110156,0.0533,0.1865,0.3911,381.98,0.0
2805,5744640,10.928459,0.0000,0.0670,0.2642,137.16,5.5
2806,5746688,10.671883,0.1686,0.1513,0.3637,309.85,0.0
2807,5748736,10.706029,-0.0094,0.2109,0.4450,431.83,5.25
2808,5750784,10.264644,0.6375,0.2692,0.5047,551.41,5.5
2809,5752832,11.009586,0.8327,0.6581,0.5196,1347.73,0.25
2810,5754880,10.069681,0.0829,0.4607,0.4739,943.51,15.75
2811,5756928,10.747443,0.2806,0.5011,0.5499,1026.26,5.5
2812,5758976,10.835164,0.2293,0.3310,0.4558,677.98,22.0
2813,5761024,10.878158,0.4425,0.5633,0.5283,1153.69,5.5
2814,5763072,10.819497,0.0320,0.2619,0.4162,536.33,10.75
2815,5765120,10.835465,0.1070,0.4205,0.5295,861.20,5.5
2816,5767168,10.794489,0.2242,0.2670,0.4275,546.82,11.0
2817,5769216,10.823049,0.5648,0.4643,0.5432,950.81,5.5
2818,5771264,11.021044,0.5643,0.4856,0.5542,994.60,11.0
2819,5773312,10.767150,0.1699,0.4269,0.5021,874.26,5.25
2820,5775360,10.406263,0.2631,0.3137,0.4696,642.40,11.0
2821,5777408,10.825658,0.8378,0.3251,0.4991,665.74,5.5
2822,5779456,11.155515,0.4337,0.3362,0.4986,688.56,5.5
2823,5781504,11.081464,0.4844,0.4076,0.5436,834.67,10.5
2824,5783552,11.067690,0.7153,0.5291,0.5673,1083.67,0.0
2825,5785600,10.650626,0.2822,0.4409,0.4830,902.90,16.0
2826,5787648,10.727309,0.1989,0.6438,0.5189,1318.42,0.0
2827,5789696,10.549506,0.2631,0.2827,0.4335,579.04,21.5
2828,5791744,11.106128,0.5126,0.5973,0.5211,1223.30,9.0
2829,5793792,10.715200,0.2554,0.3466,0.4698,709.85,12.75
2830,5795840,10.908368,0.2822,0.4879,0.5315,999.25,16.5
2831,5797888,10.761253,0.4335,0.4032,0.4937,825.70,5.25
2832,5799936,10.593176,0.1717,0.1684,0.3271,344.96,10.75
2833,5801984,10.722279,0.2125,0.4528,0.5418,927.26,5.25
2834,5804032,10.833278,0.4115,0.2338,0.4435,478.90,5.5
2835,5806080,11.131759,0.4310,0.4361,0.5294,893.07,0.0
2836,5808128,11.005046,0.4071,0.4703,0.5506,963.14,11.0
2837,5810176,11.023045,0.2563,0.5267,0.5204,1078.76,5.25
2838,5812224,11.012138,0.6280,0.6557,0.5527,1342.95,11.0
2839,5814272,10.602025,0.4009,0.4283,0.5451,877.17,0.0
2840,5816320,10.662271,0.3284,0.5627,0.5031,1152.36,11.0
2841,5818368,10.880759,0.4370,0.4822,0.5316,987.45,5.5
2842,5820416,10.916970,0.4827,0.5170,0.5674,1058.90,5.5
2843,5822464,10.973229,0.4543,0.5820,0.5291,1191.84,11.0
2844,5824512,10.935422,0.7606,0.4542,0.5298,930.20,5.5
2845,5826560,10.698797,0.2251,0.4402,0.5022,901.47,16.25
2846,5828608,10.809003,0.1768,0.4499,0.5371,921.32,5.5
2847,5830656,10.567041,0.7334,0.5231,0.5312,1071.22,5.5
2848,5832704,11.179473,0.2367,0.5246,0.5425,1074.45,10.5
2849,5834752,10.700681,0.5781,0.6441,0.5648,1319.20,0.0
2850,5836800,10.997314,0.1345,0.3331,0.4206,682.24,21.75
2851,5838848,11.085589,0.4772,0.6142,0.5314,1257.82,5.5
2852,5840896,10.761564,0.4447,0.4189,0.4867,857.89,11.0
2853,5842944,10.865934,0.7529,0.4266,0.5411,873.58,5.25
2854,5844992,10.636265,0.0193,0.5211,0.4976,1067.26,16.5
2855,5847040,10.911360,-0.0501,0.5366,0.5094,1098.89,7.75
2856,5849088,10.937007,0.2463,0.3276,0.4635,670.85,13.75
